t,x,y,z
4.196,19.9364,0,-65.6193
4.197,19.9407,0,-65.6556
4.198,19.945,0,-65.6919
4.199,19.9493,0,-65.7282
4.2,19.9536,0,-65.7646
4.201,19.9579,0,-65.801
4.202,19.9622,0,-65.8373
4.203,19.9665,0,-65.8737
4.204,19.9709,0,-65.9101
4.205,19.9752,0,-65.9465
4.206,19.9795,0,-65.9829
4.207,19.9838,0,-66.0193
4.208,19.9881,0,-66.0557
4.209,19.9924,0,-66.0922
4.21,19.9967,0,-66.1286
4.211,20.001,0,-66.1651
4.212,20.0053,0,-66.2015
4.213,20.0096,0,-66.238
4.214,20.0139,0,-66.2745
4.215,20.0182,0,-66.311
4.216,20.0225,0,-66.3475
4.217,20.0268,0,-66.384
4.218,20.0311,0,-66.4205
4.219,20.0354,0,-66.4571
4.22,20.0397,0,-66.4936
4.221,20.044,0,-66.5302
4.222,20.0483,0,-66.5667
4.223,20.0526,0,-66.6033
4.224,20.0569,0,-66.6399
4.225,20.0612,0,-66.6765
4.226,20.0655,0,-66.7131
4.227,20.0698,0,-66.7497
4.228,20.0741,0,-66.7863
4.229,20.0784,0,-66.823
4.23,20.0827,0,-66.8596
4.231,20.087,0,-66.8963
4.232,20.0913,0,-66.9329
4.233,20.0956,0,-66.9696
4.234,20.0999,0,-67.0063
4.235,20.1042,0,-67.043
4.236,20.1085,0,-67.0797
4.237,20.1128,0,-67.1164
4.238,20.1171,0,-67.1531
4.239,20.1214,0,-67.1898
4.24,20.1257,0,-67.2266
4.241,20.13,0,-67.2633
4.242,20.1343,0,-67.3001
4.243,20.1386,0,-67.3369
4.244,20.1429,0,-67.3737
4.245,20.1472,0,-67.4104
4.246,20.1515,0,-67.4472
4.247,20.1558,0,-67.4841
4.248,20.1601,0,-67.5209
4.249,20.1644,0,-67.5577
4.25,20.1687,0,-67.5945
4.251,20.1729,0,-67.6314
4.252,20.1772,0,-67.6683
4.253,20.1815,0,-67.7051
4.254,20.1858,0,-67.742
4.255,20.1901,0,-67.7789
4.256,20.1944,0,-67.8158
4.257,20.1987,0,-67.8527
4.258,20.203,0,-67.8896
4.259,20.2073,0,-67.9265
4.26,20.2116,0,-67.9635
4.261,20.2159,0,-68.0004
4.262,20.2202,0,-68.0374
4.263,20.2244,0,-68.0744
4.264,20.2287,0,-68.1113
4.265,20.233,0,-68.1483
4.266,20.2373,0,-68.1853
4.267,20.2416,0,-68.2223
4.268,20.2459,0,-68.2593
4.269,20.2502,0,-68.2964
4.27,20.2545,0,-68.3334
4.271,20.2587,0,-68.3705
4.272,20.263,0,-68.4075
4.273,20.2673,0,-68.4446
4.274,20.2716,0,-68.4817
4.275,20.2759,0,-68.5187
4.276,20.2802,0,-68.5558
4.277,20.2845,0,-68.5929
4.278,20.2888,0,-68.6301
4.279,20.293,0,-68.6672
4.28,20.2973,0,-68.7043
4.281,20.3016,0,-68.7415
4.282,20.3059,0,-68.7786
4.283,20.3102,0,-68.8158
4.284,20.3145,0,-68.8529
4.285,20.3187,0,-68.8901
4.286,20.323,0,-68.9273
4.287,20.3273,0,-68.9645
4.288,20.3316,0,-69.0017
4.289,20.3359,0,-69.039
4.29,20.3402,0,-69.0762
4.291,20.3444,0,-69.1134
4.292,20.3487,0,-69.1507
4.293,20.353,0,-69.188
4.294,20.3573,0,-69.2252
4.295,20.3616,0,-69.2625
4.296,20.3658,0,-69.2998
4.297,20.3701,0,-69.3371
4.298,20.3744,0,-69.3744
4.299,20.3787,0,-69.4117
4.3,20.383,0,-69.4491
4.301,20.3872,0,-69.4864
4.302,20.3915,0,-69.5238
4.303,20.3958,0,-69.5611
4.304,20.4001,0,-69.5985
4.305,20.4044,0,-69.6359
4.306,20.4086,0,-69.6733
4.307,20.4129,0,-69.7107
4.308,20.4172,0,-69.7481
4.309,20.4215,0,-69.7855
4.31,20.4257,0,-69.8229
4.311,20.43,0,-69.8604
4.312,20.4343,0,-69.8978
4.313,20.4386,0,-69.9353
4.314,20.4428,0,-69.9727
4.315,20.4471,0,-70.0102
4.316,20.4514,0,-70.0477
4.317,20.4557,0,-70.0852
4.318,20.4599,0,-70.1227
4.319,20.4642,0,-70.1602
4.32,20.4685,0,-70.1978
4.321,20.4728,0,-70.2353
4.322,20.477,0,-70.2728
4.323,20.4813,0,-70.3104
4.324,20.4856,0,-70.348
4.325,20.4899,0,-70.3855
4.326,20.4941,0,-70.4231
4.327,20.4984,0,-70.4607
4.328,20.5027,0,-70.4983
4.329,20.5069,0,-70.536
4.33,20.5112,0,-70.5736
4.331,20.5155,0,-70.6112
4.332,20.5198,0,-70.6489
4.333,20.524,0,-70.6865
4.334,20.5283,0,-70.7242
4.335,20.5326,0,-70.7619
4.336,20.5368,0,-70.7995
4.337,20.5411,0,-70.8372
4.338,20.5454,0,-70.8749
4.339,20.5496,0,-70.9127
4.34,20.5539,0,-70.9504
4.341,20.5582,0,-70.9881
4.342,20.5624,0,-71.0259
4.343,20.5667,0,-71.0636
4.344,20.571,0,-71.1014
4.345,20.5752,0,-71.1392
4.346,20.5795,0,-71.1769
4.347,20.5838,0,-71.2147
4.348,20.588,0,-71.2525
4.349,20.5923,0,-71.2903
4.35,20.5966,0,-71.3282
4.351,20.6008,0,-71.366
4.352,20.6051,0,-71.4038
4.353,20.6094,0,-71.4417
4.354,20.6136,0,-71.4796
4.355,20.6179,0,-71.5174
4.356,20.6222,0,-71.5553
4.357,20.6264,0,-71.5932
4.358,20.6307,0,-71.6311
4.359,20.6349,0,-71.669
4.36,20.6392,0,-71.7069
4.361,20.6435,0,-71.7449
4.362,20.6477,0,-71.7828
4.363,20.652,0,-71.8208
4.364,20.6563,0,-71.8587
4.365,20.6605,0,-71.8967
4.366,20.6648,0,-71.9347
4.367,20.669,0,-71.9727
4.368,20.6733,0,-72.0107
4.369,20.6776,0,-72.0487
4.37,20.6818,0,-72.0867
4.371,20.6861,0,-72.1247
4.372,20.6903,0,-72.1628
4.373,20.6946,0,-72.2008
4.374,20.6988,0,-72.2389
4.375,20.7031,0,-72.2769
4.376,20.7074,0,-72.315
4.377,20.7116,0,-72.3531
4.378,20.7159,0,-72.3912
4.379,20.7201,0,-72.4293
4.38,20.7244,0,-72.4674
4.381,20.7286,0,-72.5056
4.382,20.7329,0,-72.5437
4.383,20.7372,0,-72.5818
4.384,20.7414,0,-72.62
4.385,20.7457,0,-72.6582
4.386,20.7499,0,-72.6963
4.387,20.7542,0,-72.7345
4.388,20.7584,0,-72.7727
4.389,20.7627,0,-72.8109
4.39,20.7669,0,-72.8491
4.391,20.7712,0,-72.8874
4.392,20.7754,0,-72.9256
4.393,20.7797,0,-72.9638
4.394,20.784,0,-73.0021
4.395,20.7882,0,-73.0404
4.396,20.7925,0,-73.0786
4.397,20.7967,0,-73.1169
4.398,20.801,0,-73.1552
4.399,20.8052,0,-73.1935
4.4,20.8095,0,-73.2318
4.401,20.8137,0,-73.2702
4.402,20.818,0,-73.3085
4.403,20.8222,0,-73.3468
4.404,20.8265,0,-73.3852
4.405,20.8307,0,-73.4236
4.406,20.835,0,-73.4619
4.407,20.8392,0,-73.5003
4.408,20.8435,0,-73.5387
4.409,20.8477,0,-73.5771
4.41,20.8519,0,-73.6155
4.411,20.8562,0,-73.6539
4.412,20.8604,0,-73.6924
4.413,20.8647,0,-73.7308
4.414,20.8689,0,-73.7693
4.415,20.8732,0,-73.8077
4.416,20.8774,0,-73.8462
4.417,20.8817,0,-73.8847
4.418,20.8859,0,-73.9232
4.419,20.8902,0,-73.9617
4.42,20.8944,0,-74.0002
4.421,20.8987,0,-74.0387
4.422,20.9029,0,-74.0772
4.423,20.9071,0,-74.1158
4.424,20.9114,0,-74.1543
4.425,20.9156,0,-74.1929
4.426,20.9199,0,-74.2315
4.427,20.9241,0,-74.27
4.428,20.9284,0,-74.3086
4.429,20.9326,0,-74.3472
4.43,20.9368,0,-74.3858
4.431,20.9411,0,-74.4245
4.432,20.9453,0,-74.4631
4.433,20.9496,0,-74.5017
4.434,20.9538,0,-74.5404
4.435,20.958,0,-74.579
4.436,20.9623,0,-74.6177
4.437,20.9665,0,-74.6564
4.438,20.9708,0,-74.6951
4.439,20.975,0,-74.7338
4.44,20.9792,0,-74.7725
4.441,20.9835,0,-74.8112
4.442,20.9877,0,-74.8499
4.443,20.992,0,-74.8887
4.444,20.9962,0,-74.9274
4.445,21.0004,0,-74.9662
4.446,21.0047,0,-75.0049
4.447,21.0089,0,-75.0437
4.448,21.0131,0,-75.0825
4.449,21.0174,0,-75.1213
4.45,21.0216,0,-75.1601
4.451,21.0259,0,-75.1989
4.452,21.0301,0,-75.2377
4.453,21.0343,0,-75.2766
4.454,21.0386,0,-75.3154
4.455,21.0428,0,-75.3543
4.456,21.047,0,-75.3931
4.457,21.0513,0,-75.432
4.458,21.0555,0,-75.4709
4.459,21.0597,0,-75.5098
4.46,21.064,0,-75.5487
4.461,21.0682,0,-75.5876
4.462,21.0724,0,-75.6265
4.463,21.0767,0,-75.6655
4.464,21.0809,0,-75.7044
4.465,21.0851,0,-75.7434
4.466,21.0894,0,-75.7823
4.467,21.0936,0,-75.8213
4.468,21.0978,0,-75.8603
4.469,21.1021,0,-75.8993
4.47,21.1063,0,-75.9383
4.471,21.1105,0,-75.9773
4.472,21.1147,0,-76.0163
4.473,21.119,0,-76.0553
4.474,21.1232,0,-76.0944
4.475,21.1274,0,-76.1334
4.476,21.1317,0,-76.1725
4.477,21.1359,0,-76.2116
4.478,21.1401,0,-76.2506
4.479,21.1443,0,-76.2897
4.48,21.1486,0,-76.3288
4.481,21.1528,0,-76.3679
4.482,21.157,0,-76.4071
4.483,21.1612,0,-76.4462
4.484,21.1655,0,-76.4853
4.485,21.1697,0,-76.5245
4.486,21.1739,0,-76.5636
4.487,21.1782,0,-76.6028
4.488,21.1824,0,-76.642
4.489,21.1866,0,-76.6812
4.49,21.1908,0,-76.7204
4.491,21.1951,0,-76.7596
4.492,21.1993,0,-76.7988
4.493,21.2035,0,-76.838
4.494,21.2077,0,-76.8773
4.495,21.2119,0,-76.9165
4.496,21.2162,0,-76.9558
4.497,21.2204,0,-76.9951
4.498,21.2246,0,-77.0343
4.499,21.2288,0,-77.0736
4.5,21.2331,0,-77.1129
4.501,21.2373,0,-77.1522
4.502,21.2415,0,-77.1915
4.503,21.2457,0,-77.2309
4.504,21.2499,0,-77.2702
4.505,21.2542,0,-77.3095
4.506,21.2584,0,-77.3489
4.507,21.2626,0,-77.3883
4.508,21.2668,0,-77.4276
4.509,21.271,0,-77.467
4.51,21.2753,0,-77.5064
4.511,21.2795,0,-77.5458
4.512,21.2837,0,-77.5852
4.513,21.2879,0,-77.6247
4.514,21.2921,0,-77.6641
4.515,21.2963,0,-77.7036
4.516,21.3006,0,-77.743
4.517,21.3048,0,-77.7825
4.518,21.309,0,-77.8219
4.519,21.3132,0,-77.8614
4.52,21.3174,0,-77.9009
4.521,21.3216,0,-77.9404
4.522,21.3259,0,-77.9799
4.523,21.3301,0,-78.0195
4.524,21.3343,0,-78.059
4.525,21.3385,0,-78.0985
4.526,21.3427,0,-78.1381
4.527,21.3469,0,-78.1777
4.528,21.3511,0,-78.2172
4.529,21.3553,0,-78.2568
4.53,21.3596,0,-78.2964
4.531,21.3638,0,-78.336
4.532,21.368,0,-78.3756
4.533,21.3722,0,-78.4152
4.534,21.3764,0,-78.4549
4.535,21.3806,0,-78.4945
4.536,21.3848,0,-78.5342
4.537,21.389,0,-78.5738
4.538,21.3932,0,-78.6135
4.539,21.3975,0,-78.6532
4.54,21.4017,0,-78.6929
4.541,21.4059,0,-78.7326
4.542,21.4101,0,-78.7723
4.543,21.4143,0,-78.812
4.544,21.4185,0,-78.8517
4.545,21.4227,0,-78.8915
4.546,21.4269,0,-78.9312
4.547,21.4311,0,-78.971
4.548,21.4353,0,-79.0107
4.549,21.4395,0,-79.0505
4.55,21.4437,0,-79.0903
4.551,21.448,0,-79.1301
4.552,21.4522,0,-79.1699
4.553,21.4564,0,-79.2097
4.554,21.4606,0,-79.2496
4.555,21.4648,0,-79.2894
4.556,21.469,0,-79.3293
4.557,21.4732,0,-79.3691
4.558,21.4774,0,-79.409
4.559,21.4816,0,-79.4489
4.56,21.4858,0,-79.4887
4.561,21.49,0,-79.5286
4.562,21.4942,0,-79.5685
4.563,21.4984,0,-79.6085
4.564,21.5026,0,-79.6484
4.565,21.5068,0,-79.6883
4.566,21.511,0,-79.7283
4.567,21.5152,0,-79.7682
4.568,21.5194,0,-79.8082
4.569,21.5236,0,-79.8482
4.57,21.5278,0,-79.8882
4.571,21.532,0,-79.9281
4.572,21.5362,0,-79.9682
4.573,21.5404,0,-80.0082
4.574,21.5446,0,-80.0482
4.575,21.5488,0,-80.0882
4.576,21.553,0,-80.1283
4.577,21.5572,0,-80.1683
4.578,21.5614,0,-80.2084
4.579,21.5656,0,-80.2485
4.58,21.5698,0,-80.2885
4.581,21.574,0,-80.3286
4.582,21.5782,0,-80.3687
4.583,21.5824,0,-80.4089
4.584,21.5866,0,-80.449
4.585,21.5908,0,-80.4891
4.586,21.595,0,-80.5293
4.587,21.5992,0,-80.5694
4.588,21.6034,0,-80.6096
4.589,21.6076,0,-80.6497
4.59,21.6118,0,-80.6899
4.591,21.616,0,-80.7301
4.592,21.6202,0,-80.7703
4.593,21.6244,0,-80.8105
4.594,21.6285,0,-80.8507
4.595,21.6327,0,-80.891
4.596,21.6369,0,-80.9312
4.597,21.6411,0,-80.9715
4.598,21.6453,0,-81.0117
4.599,21.6495,0,-81.052
4.6,21.6537,0,-81.0923
4.601,21.6579,0,-81.1326
4.602,21.6621,0,-81.1729
4.603,21.6663,0,-81.2132
4.604,21.6705,0,-81.2535
4.605,21.6747,0,-81.2938
4.606,21.6788,0,-81.3342
4.607,21.683,0,-81.3745
4.608,21.6872,0,-81.4149
4.609,21.6914,0,-81.4552
4.61,21.6956,0,-81.4956
4.611,21.6998,0,-81.536
4.612,21.704,0,-81.5764
4.613,21.7082,0,-81.6168
4.614,21.7124,0,-81.6572
4.615,21.7165,0,-81.6977
4.616,21.7207,0,-81.7381
4.617,21.7249,0,-81.7785
4.618,21.7291,0,-81.819
4.619,21.7333,0,-81.8595
4.62,21.7375,0,-81.9
4.621,21.7417,0,-81.9404
4.622,21.7458,0,-81.9809
4.623,21.75,0,-82.0214
4.624,21.7542,0,-82.062
4.625,21.7584,0,-82.1025
4.626,21.7626,0,-82.143
4.627,21.7668,0,-82.1836
4.628,21.7709,0,-82.2241
4.629,21.7751,0,-82.2647
4.63,21.7793,0,-82.3053
4.631,21.7835,0,-82.3458
4.632,21.7877,0,-82.3864
4.633,21.7919,0,-82.427
4.634,21.796,0,-82.4677
4.635,21.8002,0,-82.5083
4.636,21.8044,0,-82.5489
4.637,21.8086,0,-82.5896
4.638,21.8128,0,-82.6302
4.639,21.8169,0,-82.6709
4.64,21.8211,0,-82.7116
4.641,21.8253,0,-82.7522
4.642,21.8295,0,-82.7929
4.643,21.8337,0,-82.8336
4.644,21.8378,0,-82.8743
4.645,21.842,0,-82.9151
4.646,21.8462,0,-82.9558
4.647,21.8504,0,-82.9965
4.648,21.8546,0,-83.0373
4.649,21.8587,0,-83.0781
4.65,21.8629,0,-83.1188
4.651,21.8671,0,-83.1596
4.652,21.8713,0,-83.2004
4.653,21.8754,0,-83.2412
4.654,21.8796,0,-83.282
4.655,21.8838,0,-83.3228
4.656,21.888,0,-83.3637
4.657,21.8921,0,-83.4045
4.658,21.8963,0,-83.4454
4.659,21.9005,0,-83.4862
4.66,21.9047,0,-83.5271
4.661,21.9088,0,-83.568
4.662,21.913,0,-83.6089
4.663,21.9172,0,-83.6498
4.664,21.9213,0,-83.6907
4.665,21.9255,0,-83.7316
4.666,21.9297,0,-83.7725
4.667,21.9339,0,-83.8134
4.668,21.938,0,-83.8544
4.669,21.9422,0,-83.8954
4.67,21.9464,0,-83.9363
4.671,21.9505,0,-83.9773
4.672,21.9547,0,-84.0183
4.673,21.9589,0,-84.0593
4.674,21.9631,0,-84.1003
4.675,21.9672,0,-84.1413
4.676,21.9714,0,-84.1823
4.677,21.9756,0,-84.2234
4.678,21.9797,0,-84.2644
4.679,21.9839,0,-84.3055
4.68,21.9881,0,-84.3465
4.681,21.9922,0,-84.3876
4.682,21.9964,0,-84.4287
4.683,22.0006,0,-84.4698
4.684,22.0047,0,-84.5109
4.685,22.0089,0,-84.552
4.686,22.0131,0,-84.5932
4.687,22.0172,0,-84.6343
4.688,22.0214,0,-84.6754
4.689,22.0256,0,-84.7166
4.69,22.0297,0,-84.7578
4.691,22.0339,0,-84.7989
4.692,22.0381,0,-84.8401
4.693,22.0422,0,-84.8813
4.694,22.0464,0,-84.9225
4.695,22.0505,0,-84.9637
4.696,22.0547,0,-85.0049
4.697,22.0589,0,-85.0462
4.698,22.063,0,-85.0874
4.699,22.0672,0,-85.1287
4.7,22.0714,0,-85.1699
4.701,22.0755,0,-85.2112
4.702,22.0797,0,-85.2525
4.703,22.0838,0,-85.2938
4.704,22.088,0,-85.3351
4.705,22.0922,0,-85.3764
4.706,22.0963,0,-85.4177
4.707,22.1005,0,-85.4591
4.708,22.1046,0,-85.5004
4.709,22.1088,0,-85.5418
4.71,22.113,0,-85.5831
4.711,22.1171,0,-85.6245
4.712,22.1213,0,-85.6659
4.713,22.1254,0,-85.7073
4.714,22.1296,0,-85.7487
4.715,22.1337,0,-85.7901
4.716,22.1379,0,-85.8315
4.717,22.1421,0,-85.8729
4.718,22.1462,0,-85.9144
4.719,22.1504,0,-85.9558
4.72,22.1545,0,-85.9973
4.721,22.1587,0,-86.0387
4.722,22.1628,0,-86.0802
4.723,22.167,0,-86.1217
4.724,22.1711,0,-86.1632
4.725,22.1753,0,-86.2047
4.726,22.1794,0,-86.2462
4.727,22.1836,0,-86.2878
4.728,22.1878,0,-86.3293
4.729,22.1919,0,-86.3709
4.73,22.1961,0,-86.4124
4.731,22.2002,0,-86.454
4.732,22.2044,0,-86.4956
4.733,22.2085,0,-86.5371
4.734,22.2127,0,-86.5787
4.735,22.2168,0,-86.6203
4.736,22.221,0,-86.662
4.737,22.2251,0,-86.7036
4.738,22.2293,0,-86.7452
4.739,22.2334,0,-86.7869
4.74,22.2376,0,-86.8285
4.741,22.2417,0,-86.8702
4.742,22.2459,0,-86.9119
4.743,22.25,0,-86.9536
4.744,22.2542,0,-86.9953
4.745,22.2583,0,-87.037
4.746,22.2625,0,-87.0787
4.747,22.2666,0,-87.1204
4.748,22.2707,0,-87.1621
4.749,22.2749,0,-87.2039
4.75,22.279,0,-87.2456
4.751,22.2832,0,-87.2874
4.752,22.2873,0,-87.3292
4.753,22.2915,0,-87.371
4.754,22.2956,0,-87.4128
4.755,22.2998,0,-87.4546
4.756,22.3039,0,-87.4964
4.757,22.3081,0,-87.5382
4.758,22.3122,0,-87.58
4.759,22.3163,0,-87.6219
4.76,22.3205,0,-87.6637
4.761,22.3246,0,-87.7056
4.762,22.3288,0,-87.7475
4.763,22.3329,0,-87.7893
4.764,22.3371,0,-87.8312
4.765,22.3412,0,-87.8731
4.766,22.3453,0,-87.915
4.767,22.3495,0,-87.957
4.768,22.3536,0,-87.9989
4.769,22.3578,0,-88.0408
4.77,22.3619,0,-88.0828
4.771,22.366,0,-88.1248
4.772,22.3702,0,-88.1667
4.773,22.3743,0,-88.2087
4.774,22.3785,0,-88.2507
4.775,22.3826,0,-88.2927
4.776,22.3867,0,-88.3347
4.777,22.3909,0,-88.3767
4.778,22.395,0,-88.4188
4.779,22.3991,0,-88.4608
4.78,22.4033,0,-88.5028
4.781,22.4074,0,-88.5449
4.782,22.4116,0,-88.587
4.783,22.4157,0,-88.6291
4.784,22.4198,0,-88.6711
4.785,22.424,0,-88.7132
4.786,22.4281,0,-88.7553
4.787,22.4322,0,-88.7975
4.788,22.4364,0,-88.8396
4.789,22.4405,0,-88.8817
4.79,22.4446,0,-88.9239
4.791,22.4488,0,-88.966
4.792,22.4529,0,-89.0082
4.793,22.457,0,-89.0504
4.794,22.4612,0,-89.0926
4.795,22.4653,0,-89.1348
4.796,22.4694,0,-89.177
4.797,22.4736,0,-89.2192
4.798,22.4777,0,-89.2614
4.799,22.4818,0,-89.3037
4.8,22.486,0,-89.3459
4.801,22.4901,0,-89.3882
4.802,22.4942,0,-89.4304
4.803,22.4983,0,-89.4727
4.804,22.5025,0,-89.515
4.805,22.5066,0,-89.5573
4.806,22.5107,0,-89.5996
4.807,22.5149,0,-89.6419
4.808,22.519,0,-89.6842
4.809,22.5231,0,-89.7266
4.81,22.5272,0,-89.7689
4.811,22.5314,0,-89.8113
4.812,22.5355,0,-89.8536
4.813,22.5396,0,-89.896
4.814,22.5438,0,-89.9384
4.815,22.5479,0,-89.9808
4.816,22.552,0,-90.0232
4.817,22.5561,0,-90.0656
4.818,22.5603,0,-90.108
4.819,22.5644,0,-90.1504
4.82,22.5685,0,-90.1929
4.821,22.5726,0,-90.2353
4.822,22.5768,0,-90.2778
4.823,22.5809,0,-90.3203
4.824,22.585,0,-90.3628
4.825,22.5891,0,-90.4052
4.826,22.5933,0,-90.4477
4.827,22.5974,0,-90.4903
4.828,22.6015,0,-90.5328
4.829,22.6056,0,-90.5753
4.83,22.6097,0,-90.6179
4.831,22.6139,0,-90.6604
4.832,22.618,0,-90.703
4.833,22.6221,0,-90.7455
4.834,22.6262,0,-90.7881
4.835,22.6303,0,-90.8307
4.836,22.6345,0,-90.8733
4.837,22.6386,0,-90.9159
4.838,22.6427,0,-90.9585
4.839,22.6468,0,-91.0012
4.84,22.6509,0,-91.0438
4.841,22.6551,0,-91.0865
4.842,22.6592,0,-91.1291
4.843,22.6633,0,-91.1718
4.844,22.6674,0,-91.2145
4.845,22.6715,0,-91.2571
4.846,22.6756,0,-91.2998
4.847,22.6798,0,-91.3426
4.848,22.6839,0,-91.3853
4.849,22.688,0,-91.428
4.85,22.6921,0,-91.4707
4.851,22.6962,0,-91.5135
4.852,22.7003,0,-91.5562
4.853,22.7044,0,-91.599
4.854,22.7086,0,-91.6418
4.855,22.7127,0,-91.6846
4.856,22.7168,0,-91.7274
4.857,22.7209,0,-91.7702
4.858,22.725,0,-91.813
4.859,22.7291,0,-91.8558
4.86,22.7332,0,-91.8987
4.861,22.7374,0,-91.9415
4.862,22.7415,0,-91.9844
4.863,22.7456,0,-92.0272
4.864,22.7497,0,-92.0701
4.865,22.7538,0,-92.113
4.866,22.7579,0,-92.1559
4.867,22.762,0,-92.1988
4.868,22.7661,0,-92.2417
4.869,22.7702,0,-92.2846
4.87,22.7743,0,-92.3275
4.871,22.7785,0,-92.3705
4.872,22.7826,0,-92.4134
4.873,22.7867,0,-92.4564
4.874,22.7908,0,-92.4994
4.875,22.7949,0,-92.5424
4.876,22.799,0,-92.5854
4.877,22.8031,0,-92.6284
4.878,22.8072,0,-92.6714
4.879,22.8113,0,-92.7144
4.88,22.8154,0,-92.7574
4.881,22.8195,0,-92.8005
4.882,22.8236,0,-92.8435
4.883,22.8277,0,-92.8866
4.884,22.8318,0,-92.9297
4.885,22.8359,0,-92.9727
4.886,22.84,0,-93.0158
4.887,22.8442,0,-93.0589
4.888,22.8483,0,-93.102
4.889,22.8524,0,-93.1452
4.89,22.8565,0,-93.1883
4.891,22.8606,0,-93.2314
4.892,22.8647,0,-93.2746
4.893,22.8688,0,-93.3177
4.894,22.8729,0,-93.3609
4.895,22.877,0,-93.4041
4.896,22.8811,0,-93.4473
4.897,22.8852,0,-93.4905
4.898,22.8893,0,-93.5337
4.899,22.8934,0,-93.5769
4.9,22.8975,0,-93.6201
4.901,22.9016,0,-93.6634
4.902,22.9057,0,-93.7066
4.903,22.9098,0,-93.7499
4.904,22.9139,0,-93.7932
4.905,22.918,0,-93.8364
4.906,22.9221,0,-93.8797
4.907,22.9262,0,-93.923
4.908,22.9303,0,-93.9663
4.909,22.9344,0,-94.0096
4.91,22.9384,0,-94.053
4.911,22.9425,0,-94.0963
4.912,22.9466,0,-94.1397
4.913,22.9507,0,-94.183
4.914,22.9548,0,-94.2264
4.915,22.9589,0,-94.2698
4.916,22.963,0,-94.3131
4.917,22.9671,0,-94.3565
4.918,22.9712,0,-94.3999
4.919,22.9753,0,-94.4434
4.92,22.9794,0,-94.4868
4.921,22.9835,0,-94.5302
4.922,22.9876,0,-94.5737
4.923,22.9917,0,-94.6171
4.924,22.9958,0,-94.6606
4.925,22.9999,0,-94.7041
4.926,23.004,0,-94.7475
4.927,23.008,0,-94.791
4.928,23.0121,0,-94.8345
4.929,23.0162,0,-94.8781
4.93,23.0203,0,-94.9216
4.931,23.0244,0,-94.9651
4.932,23.0285,0,-95.0087
4.933,23.0326,0,-95.0522
4.934,23.0367,0,-95.0958
4.935,23.0408,0,-95.1394
4.936,23.0448,0,-95.1829
4.937,23.0489,0,-95.2265
4.938,23.053,0,-95.2701
4.939,23.0571,0,-95.3137
4.94,23.0612,0,-95.3574
4.941,23.0653,0,-95.401
4.942,23.0694,0,-95.4446
4.943,23.0735,0,-95.4883
4.944,23.0775,0,-95.5319
4.945,23.0816,0,-95.5756
4.946,23.0857,0,-95.6193
4.947,23.0898,0,-95.663
4.948,23.0939,0,-95.7067
4.949,23.098,0,-95.7504
4.95,23.1021,0,-95.7941
4.951,23.1061,0,-95.8379
4.952,23.1102,0,-95.8816
4.953,23.1143,0,-95.9253
4.954,23.1184,0,-95.9691
4.955,23.1225,0,-96.0129
4.956,23.1265,0,-96.0567
4.957,23.1306,0,-96.1004
4.958,23.1347,0,-96.1442
4.959,23.1388,0,-96.1881
4.96,23.1429,0,-96.2319
4.961,23.147,0,-96.2757
4.962,23.151,0,-96.3195
4.963,23.1551,0,-96.3634
4.964,23.1592,0,-96.4072
4.965,23.1633,0,-96.4511
4.966,23.1673,0,-96.495
4.967,23.1714,0,-96.5389
4.968,23.1755,0,-96.5828
4.969,23.1796,0,-96.6267
4.97,23.1837,0,-96.6706
4.971,23.1877,0,-96.7145
4.972,23.1918,0,-96.7585
4.973,23.1959,0,-96.8024
4.974,23.2,0,-96.8464
4.975,23.204,0,-96.8903
4.976,23.2081,0,-96.9343
4.977,23.2122,0,-96.9783
4.978,23.2163,0,-97.0223
4.979,23.2203,0,-97.0663
4.98,23.2244,0,-97.1103
4.981,23.2285,0,-97.1543
4.982,23.2326,0,-97.1984
4.983,23.2366,0,-97.2424
4.984,23.2407,0,-97.2865
4.985,23.2448,0,-97.3305
4.986,23.2489,0,-97.3746
4.987,23.2529,0,-97.4187
4.988,23.257,0,-97.4628
4.989,23.2611,0,-97.5069
4.99,23.2651,0,-97.551
4.991,23.2692,0,-97.5951
4.992,23.2733,0,-97.6393
4.993,23.2774,0,-97.6834
4.994,23.2814,0,-97.7276
4.995,23.2855,0,-97.7717
4.996,23.2896,0,-97.8159
4.997,23.2936,0,-97.8601
4.998,23.2977,0,-97.9043
4.999,23.3018,0,-97.9485
5,23.3058,0,-97.9927
